term_str,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
scavenger,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,5.024999999998845,0.025000000000000005,0.025,0.025,0.025000000000000005,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.02499999999951,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
scenario,0.025,1.0249999999995987,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999996187,0.025,0.025,0.025,0.025,0.025,1.0249999999994646,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
scene,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.024999999999554,0.025,0.025,1.0249999999993826,0.025,0.025,0.025,1.0249999999995363,0.025,0.025,0.025,0.025,4.024999999999484,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999995991,0.025,0.025,0.025
scent,0.025,0.025,0.025,0.025,0.025,0.025,1.024999999999672,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999995176,0.025,0.025,0.025,0.025,0.025
scepter,1.0249999999996307,0.025,0.025,0.025,0.025,0.025,0.025,0.025000000000000005,1.0249999999995552,0.025,0.025,0.025,1.0249999999996393,0.025,0.025,0.025,0.025,2.0249999999991823,1.0249999999994703,0.025,0.025,0.025,0.025,0.025,1.0249999999996053,0.025000000000000005,0.025,0.025,0.025,0.025,0.025,5.024999999999626,1.0889691578099219,1.9610308421894305,0.025,2.024999999999686,0.025,0.025,0.025,0.025
schedule,0.025,2.0249999999995847,0.025,0.025,1.024999999999417,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999995039,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025000000000000005,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
schmoopsiepoo,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,2.02499999999958,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
schon,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,2.024999999999627,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
school,0.025,0.025,0.025,0.025,0.025,2.0684450372138428,6.464476839249644,0.025,1.859036406187514,1.0477697541912427,2.229781669286846,2.188781565358257,0.025,0.025,0.025,24.11729408768332,1.966669182687923,8.983568476483157,0.025,0.025,1.1385512773230304,0.025,0.025,0.025,1.032075982632822,0.025,0.025,0.025,0.025,1.175577573217106,0.025,1.111829380608495,0.025,7.966142767871351,0.025,0.025,0.025,0.025,0.025,0.025
school band,0.025,0.025,0.025,0.025,0.025,0.025,4.024999999999688,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
school day,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,2.024999999999514,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
school pinstripin,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,2.024999999999615,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
school school,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,2.0249999999995856,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
schools,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,2.0249999999996415,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
schwarzer,0.025,0.025,0.025,0.025,0.025,1.0249999999995358,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999995048,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
science,0.025,4.024999999999653,1.0249999999977477,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999995374,0.025,0.025,0.025,0.025,0.025,0.025,0.025,2.0249999999995314,0.025,0.025000000000000015,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,4.024999999999402,0.025,0.025,0.025,1.0249999999995694,0.025000000000000005,0.025,0.025
science guy,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999995374,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.02500000000000001,1.0249999999988155,0.025,0.025,0.025,0.025,0.025,0.025
scientist,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999996617,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.02499999999956,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,2.0249999999996695,1.024999999999621,0.025,0.025,0.025,1.0249999999995694,0.025,0.025,0.025
scientists,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999994723,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999995694,0.025,0.025,0.025
scores,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,2.024999999999568,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
scramble,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,2.024999999999664,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
scrap,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999995572,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999996449
scrap metal,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999995572,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999996449
scratch,0.025,0.025,0.025,0.025000000000000005,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,4.024999999998946,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025000000000000005,0.025,0.025,0.025
scream,1.0249999999997406,0.025,0.025,0.025,0.025,0.025,0.025,2.1318111872083394,0.025,0.025,2.0249999999997175,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999994919,0.025,1.0249999999994983,2.228198854977031,0.025,0.025,0.025,0.025,0.025000000000000005,0.025,0.025,0.025,0.8218011450220704,0.025,0.025,4.944567168439186,0.025,0.025,0.025,1.9986216443513638,2.0249999999996944,0.025
scream energy,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025000000000000005,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.02500000000000001,0.025,0.025,0.025,3.024999999998842,0.025,0.025
scream intake,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999994919,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999996398,0.025,0.025,0.025,0.025,0.025,0.025
screams,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,3.0249999999996,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999996249,0.025,0.025,0.025,0.025,0.025,0.025,0.025
screen,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,2.024999999999687,0.025,0.025,0.025
screens,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999993733,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999995114,0.025,0.025
scum,1.0249999999995925,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999994892,0.025,0.025,0.025,0.025,0.025,1.0249999999995998,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
scyphozoa,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,2.0249999999996895,0.025,0.025,0.025
scyphozoa anthozoa,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,2.0249999999996895,0.025,0.025,0.025
sea,0.025,0.025,4.7433008306409965,0.025,0.025,0.025,0.025,0.025,0.025,3.9098245896763446,0.025,0.025,0.025,2.257358771193718,0.025,0.025,2.140270907713557,0.025,1.2079747100296119,0.025,0.025,0.025,0.025,0.025,1.0249999999996704,0.025,0.025,0.025,0.025,5.509358636172334,0.025,1.0249999999995583,1.1853353763278744,0.025,0.025,0.025,20.24657617824256,0.025,0.025,0.025
sea cucumber,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.024999999999544,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,3.024999999999619,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
sea heart,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,5.02499999999972,0.025,0.025,0.025
sea years,0.025,0.025,2.0249999999996473,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999995334,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
seal,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999995616,2.0249999999997166,0.025,0.025,0.025,0.025,0.025,0.025,0.025
search,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999996242,1.0249999999996118,0.025000000000000005,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999994561,0.025,0.025,0.025,0.025,2.024999999999719,0.025,1.0249999999994897,0.025,0.025,0.025,0.025,0.025,1.0249999999995836,1.024999999999268,0.025,0.025,0.025
search rescue,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999996118,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,2.024999999999719,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999995836,0.025,0.025,0.025,0.025
seas,0.025,0.025,0.025000000000000005,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999996395,0.025,0.025,1.0249999999990305,0.025,0.025,1.024999999999006,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.02500000000000001,0.025
season,0.025,1.0249999999996093,0.025,0.025,5.0249999999998,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999996333,0.025,0.025,1.0249999999995953,0.025
seat,0.025,0.025,0.025,0.025,0.025,0.791046532496314,0.025,2.024999999999601,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999995634,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999996406,0.025,0.025,0.025,0.025,0.025,0.025,0.025000000000000005,1.2589534675023324,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999995902,0.025
seatbelts,0.025,0.025,0.025,0.025,0.025,2.024999999999148,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025000000000000005,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
sec,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,3.0249999999983315,0.025,0.025,0.025,0.025,1.024999999999616,0.025,0.025000000000000005,0.025000000000000005,0.025,0.025,0.025,0.025,0.025000000000000005,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
second,1.024999999999734,1.0249999999996144,0.025,1.0688454904559233,0.025,0.025,3.024999999999229,0.025,1.024999999999627,0.025,0.025,0.025,0.025,0.025,1.9811545095434422,1.024999999999399,0.025,1.0249999999990922,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999996637,0.025,0.025000000000000005,1.0249999999996284,0.025,0.025,0.025,1.0249999999995596,0.025000000000000005,0.025,0.025,1.5500597840830812,0.025,1.02499999999968,0.025,1.4999402159161255
seconds,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999993948,0.025000000000000005,0.025,0.025,2.0249999999996198,0.025,0.025,0.025,0.025,0.025,2.024999999999656,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999996202,7.024999999998961,1.0249999999996793,0.025,0.025,0.025000000000000005,0.025,0.025,0.025,1.0249999999995694,1.0249999999996853,0.025,0.025
secret,3.0249999999989643,0.025,0.025,0.025,0.025,0.025,1.024999999999393,0.025,0.025,0.025,0.025000000000000005,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.024999999999518,0.025,0.025,0.025,0.025,0.025,0.025000000000000005,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999996882,0.025,0.025
secrets,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999993662,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999996713,3.024999999999323,0.025,0.025,1.024999999999379,0.025,0.025,0.025000000000000005,0.025,0.025,0.025,1.0249999999995951,2.024999999999765,0.025,0.025
section,0.025,0.025,1.024999999999581,0.025,0.025,0.025,0.025,0.025000000000000005,0.025,0.025,0.025,0.025,0.025,3.024999999999529,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.024999999999485,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999994797,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
secure,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999996042,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,5.0249999999993005,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
security,0.025,0.025,0.025,2.0249999999998045,0.025,0.025,1.4306543274777774,0.025,0.025,2.024999999999642,0.025,1.3038974859153896,0.025,2.934528775049696,0.025,0.025,0.025,1.0249999999994726,0.025,0.025,1.02499999999956,2.619345672521488,2.9314880480045824,2.024999999999677,0.025000000000000005,1.0249999999996713,0.9770210245505995,1.1185119519945566,0.025,2.0249999999993986,0.025,0.025,0.025,1.072978975448655,0.025,0.025,1.8365737390338277,1.0249999999995114,0.025,1.024999999999642
security breach,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999994726,0.025,0.025,0.025,0.025,1.0249999999996149,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
security droids,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025000000000000012,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999990784,0.025,0.025,1.0249999999986683,0.025
seen,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,2.0249999999993054,0.025,0.025,0.025,0.025
sees,1.024999999999695,0.025,1.0249999999995678,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999996326,0.025,0.025000000000000005,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.024999999999291
selection,0.025,0.025,0.025,0.025,0.025,0.025,0.025,2.0249999999982022,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025000000000000012,0.025,0.025,0.025,0.025000000000000005,0.025,0.025,0.025,0.025,0.025,0.025
self,0.025,0.025,0.025,3.0249999999998307,0.025,0.025,0.025,0.025,0.025,1.0249999999993948,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999994723,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
selvig,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999985009,0.025,0.025,0.025,0.025,1.0249999999995312,0.025,0.025,0.025,0.025,0.025,0.025,0.025000000000000005,0.025,0.025,0.025,0.025,0.025000000000000005,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
semester,0.025,0.025,0.025,0.025,0.025,0.025,0.025000000000000005,0.025,0.025,0.025,2.0249999999997312,0.025,0.025,0.025,2.0249999999990056,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025000000000000005,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
senator,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999993873,0.025,0.025,0.025,0.025,0.025,1.024999999999537,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,5.0249999999995385,0.025,0.025,0.025
senator senator,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,2.024999999999638,0.025,0.025,0.025
senators,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.024999999999534,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,2.024999999999539,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
send,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025000000000000005,0.025,0.025,2.0249999999989248,0.025,0.025,0.025,0.025,0.025,1.024999999999613,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999996853,0.025,0.025
sense,0.025,0.025,0.025000000000000005,1.0249999999997026,1.0249999999996957,2.024999999999669,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999995623,0.025,0.025,0.025,0.025,0.025,0.025,2.0249999999994825,0.025,0.025,0.025,0.025,0.025000000000000005,0.025,1.0696402930213431,0.025,0.025,2.024999999999815,0.025,0.025,0.025,1.024999999999464,1.0249999999996335,0.025,6.9803597069774455,0.025,0.025
senses,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999993662,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999996064,0.025,0.025,0.025,0.025,0.025,0.025,0.025
sentiment,0.025,0.025,0.025,0.025,0.025,0.025,0.025,2.0249999999995825,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999996324,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
separatist,0.025,0.025,0.025,0.02500000000000001,0.025,0.025,0.025,0.025,0.025,1.024999999999534,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.024999999999484,0.025,1.024999999998986,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999995545,0.025,1.0249999999996124,0.025,0.025,0.025,0.025,0.025,0.025
separatist leaders,0.025,0.025,0.025,0.02500000000000001,0.025,0.025,0.025,0.025,0.025,1.024999999999534,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.024999999998986,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.0249999999996124,0.025,0.025,0.025,0.025,0.025,0.025
separatists,0.025,3.0249999999988053,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025000000000000005,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025000000000000005,0.025,0.025,0.025,0.025,0.025
sequence,1.0249999999997048,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,2.02499999999954,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
seriously,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.024999999999512,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,1.024999999999603,0.025,0.025,0.025,0.025,0.025
serpent,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,2.0249999999996318,0.025,0.025
serpentine,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,2.0249999999996757,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
